item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM001860,ORD00646,PROD0322,-3,29901.05,40.02
ITEM001861,ORD00426,PROD0147,7,14900.28,6.38
ITEM001862,ORD00456,PROD0264,2,6625.04,7.85
ITEM001863,ORD01123,PROD0600,2,33060.59,45.51
ITEM001864,ORD00675,PROD0296,6,11476.12,0.81
ITEM001865,ORD00150,PROD0187,7,37091.49,49.39
ITEM001866,ORD00335,PROD0141,5,46958.44,15.01
ITEM001867,ORD00331,PROD0350,8,37351.51,34.8
ITEM001868,ORD00132,PROD0526,3,45458.77,6.44
ITEM001869,ORD00923,PROD0539,8,2984.65,32.86
ITEM001870,ORD00595,PROD0070,1,19282.54,3.85
ITEM001871,ORD00410,PROD0262,6,20100.62,23.38
ITEM001872,ORD01178,PROD0550,5,19631.61,37.65
ITEM001873,ORD00665,PROD0528,8,31214.25,28.37
ITEM001874,ORD00793,PROD0198,4,48556.15,42.82
ITEM001875,ORD00911,PROD0158,2,2629.7,27.15
ITEM001876,ORD01176,PROD0145,7,20098.73,0.37
ITEM001877,ORD00858,PROD0331,6,36649.5,34.22
ITEM001878,ORD00833,PROD0285,7,16191.44,37.58
ITEM001879,ORD00735,PROD0506,3,12812.81,21.55
ITEM001880,ORD00012,PROD0008,8,16945.17,39.34
ITEM001881,ORD00850,PROD0544,5,34196.34,17.87
ITEM001882,ORD00850,PROD0392,6,5414.92,8.76
ITEM001883,ORD00526,PROD0310,8,46654.37,0.25
ITEM001884,ORD00414,PROD0207,7,947.73,38.78
ITEM001885,ORD00652,PROD0482,2,22686.5,47.92
ITEM001886,ORD00837,PROD0199,5,40513.53,13.39
ITEM001887,ORD00435,PROD0525,1,8750.59,39.87
ITEM001888,ORD00682,PROD0050,4,1616.8,30.44
ITEM001889,ORD00570,PROD0071,1,29235.7,21.66
ITEM001890,ORD00136,PROD0488,8,6832.98,13.64
ITEM001891,ORD00314,PROD0569,4,18192.67,30.47
ITEM001892,ORD01079,PROD0014,1,23255.53,17.7
ITEM001893,ORD00774,PROD0504,1,28694.54,24.91
ITEM001894,ORD00457,PROD0587,1,44424.73,29.22
ITEM001895,ORD01124,PROD0047,7,154.38,35.86
ITEM001896,ORD00514,PROD0277,1,40091.4,48.47
ITEM001897,ORD00725,PROD0544,3,16672.96,14.02
ITEM001898,ORD00036,PROD0480,5,7762.89,11.37
ITEM001899,ORD01155,PROD0451,8,14356.57,21.84
ITEM001900,ORD00743,PROD0375,2,32849.67,3.33
ITEM001901,ORD00872,PROD0274,3,10153.18,25.04
ITEM001902,ORD00265,PROD0328,7,34846.94,40.3
ITEM001903,ORD00567,PROD0109,3,12310.16,38.32
ITEM001904,ORD00345,PROD0440,6,36156.32,18.84
ITEM001905,ORD00574,PROD0170,8,14697.52,25.82
ITEM001906,ORD00203,PROD0455,1,19259.06,9.09
ITEM001907,ORD00438,PROD0089,2,23490.08,25.03
ITEM001908,ORD00604,PROD0151,6,41102.94,28.16
ITEM001909,ORD00849,PROD0562,1,46684.85,46.39
ITEM001910,ORD00483,PROD0137,3,11081.17,23.69
ITEM001911,ORD00923,PROD0515,1,49036.73,44.2
ITEM001912,ORD00467,PROD0483,1,1891.99,40.63
ITEM001913,ORD00878,PROD0324,8,2875.88,44.43
ITEM001914,ORD00575,PROD0478,6,35193.02,3.53
ITEM001915,ORD00912,PROD0431,6,10206.0,26.24
ITEM001916,ORD01116,PROD0554,1,42165.35,37.45
ITEM001917,ORD00948,PROD0527,2,16088.24,30.13
ITEM001918,ORD01143,PROD0595,7,8465.65,41.34
ITEM001919,ORD00431,PROD0518,8,20610.14,26.26
ITEM001920,ORD00319,PROD0018,7,4055.75,11.89
ITEM001921,ORD00818,PROD0112,1,31638.54,16.69
ITEM001922,ORD00181,PROD0561,2,7818.85,28.35
ITEM001923,ORD01106,PROD0536,2,25586.1,6.69
ITEM001924,ORD00055,PROD0501,-4,19462.4,38.02
ITEM001925,ORD00076,PROD0122,3,11050.36,38.97
ITEM001926,ORD01137,PROD0148,4,11272.79,45.26
ITEM001927,ORD01048,PROD0448,8,46073.88,12.13
ITEM001928,ORD00648,PROD0046,6,23066.06,30.71
ITEM001929,ORD01063,PROD0231,4,16982.13,34.53
ITEM001930,ORD00028,PROD0499,2,38320.51,41.99
ITEM001931,ORD00447,PROD0103,6,31643.07,34.07
ITEM001932,ORD00652,PROD0451,1,17938.07,32.19
ITEM001933,ORD01075,PROD0490,4,25877.26,35.55
ITEM001934,ORD00574,PROD0270,6,49094.59,26.87
ITEM001935,ORD00215,PROD0079,5,44399.42,47.55
ITEM001936,ORD00210,PROD0157,6,42556.51,9.92
ITEM001937,ORD01098,PROD0455,7,40974.86,38.82
ITEM001938,ORD00153,PROD0039,8,43929.24,22.52
ITEM001939,ORD00915,PROD0551,3,11682.83,48.68
ITEM001940,ORD00547,PROD0366,5,13243.89,48.82
ITEM001941,ORD01177,PROD0301,-2,40988.2,21.16
ITEM001942,ORD00876,PROD0306,2,21657.12,46.88
ITEM001943,ORD00654,PROD0492,8,25350.99,10.42
ITEM001944,ORD00244,PROD0364,8,18365.97,35.32
ITEM001945,ORD00329,PROD0151,4,5312.58,19.68
ITEM001946,ORD01146,PROD0214,3,28290.25,4.44
ITEM001947,ORD01146,PROD0378,5,32162.39,49.8
ITEM001948,ORD00465,PROD0233,2,18858.17,49.63
ITEM001949,ORD00764,PROD0071,5,26923.45,29.15
ITEM001950,ORD00797,PROD0025,4,15064.57,39.74
ITEM001951,ORD00965,PROD0261,2,17334.31,31.61
ITEM001952,ORD00731,PROD0558,2,46086.75,24.35
ITEM001953,ORD00236,PROD0435,1,16899.84,47.42
ITEM001954,ORD00340,PROD0079,2,20284.03,27.59
ITEM001955,ORD00588,PROD0102,5,41905.08,33.38
ITEM001956,ORD00792,PROD0060,5,40883.19,10.17
ITEM001957,ORD00998,PROD0461,3,29615.42,35.95
ITEM001958,ORD00257,PROD0549,4,48557.56,38.53
ITEM001959,ORD00059,PROD0156,6,48465.3,37.46
ITEM001960,ORD01178,PROD0600,3,5917.1,44.53
ITEM001961,ORD00852,PROD0387,2,30029.18,18.88
ITEM001962,ORD00851,PROD0424,2,174.63,49.87
ITEM001963,ORD00808,PROD0247,1,6807.92,42.45
ITEM001964,ORD00263,PROD0137,4,13506.38,29.42
ITEM001965,ORD00082,PROD0075,4,36287.38,48.6
ITEM001966,ORD01135,PROD0227,8,17968.36,37.02
ITEM001967,ORD00193,PROD0486,2,16437.15,31.78
ITEM001968,ORD00566,PROD0414,5,1442.4,8.21
ITEM001969,ORD00503,PROD0359,5,42588.16,45.4
ITEM001970,ORD00890,PROD0315,7,40696.45,5.5
ITEM001971,ORD00786,PROD0253,3,19042.54,3.32
ITEM001972,ORD01198,PROD0366,7,44692.03,31.69
ITEM001973,ORD00730,PROD0597,3,24349.78,21.93
ITEM001974,ORD00539,PROD0095,1,1413.66,46.36
ITEM001975,ORD01122,PROD0332,-2,37173.26,16.73
ITEM001976,ORD00131,PROD0214,5,38996.43,46.27
ITEM001977,ORD00524,PROD0563,3,9110.34,45.53
ITEM001978,ORD00469,PROD0587,-4,37775.91,47.84
ITEM001979,ORD00136,PROD0259,5,18960.73,36.95
ITEM001980,ORD00172,PROD0383,5,29054.96,9.9
ITEM001981,ORD00733,PROD0096,8,26346.56,23.33
ITEM001982,ORD00649,PROD0219,1,14546.71,29.16
ITEM001983,ORD00585,PROD0250,7,21303.8,25.69
ITEM001984,ORD00107,PROD0542,1,3082.75,36.15
ITEM001985,ORD01098,PROD0492,2,15669.79,29.11
ITEM001986,ORD00665,PROD0095,5,11519.11,24.07
ITEM001987,ORD00845,PROD0175,1,24345.67,27.43
ITEM001988,ORD01124,PROD0468,7,31580.0,16.0
ITEM001989,ORD00617,PROD0132,8,41963.58,20.33
ITEM001990,ORD01123,PROD0003,7,41116.21,32.83
ITEM001991,ORD00501,PROD0074,5,9042.37,37.15
ITEM001992,ORD00026,PROD0414,3,9842.36,9.25
ITEM001993,ORD01029,PROD0443,6,45506.69,0.94
ITEM001994,ORD00669,PROD0142,2,4882.3,39.41
ITEM001995,ORD00056,PROD0414,1,5244.53,3.77
ITEM001996,ORD00655,PROD0580,2,49156.89,20.09
ITEM001997,ORD00512,PROD0211,3,6523.38,42.64
ITEM001998,ORD00570,PROD0039,6,11682.15,48.87
ITEM001999,ORD00268,PROD0189,1,18684.67,6.99
ITEM002000,INVALID_ORDER_2000,PROD0098,1,42531.79,5.69
ITEM002001,ORD00426,PROD0263,4,11259.0,5.05
ITEM002002,ORD00467,PROD0179,7,47772.31,5.84
ITEM002003,ORD00440,PROD0163,5,16843.2,43.0
ITEM002004,ORD00581,PROD0342,5,9364.96,19.99
ITEM002005,ORD00611,PROD0454,1,8745.81,29.18
ITEM002006,ORD00881,PROD0440,3,37296.61,36.48
ITEM002007,ORD01195,PROD0366,8,31869.2,23.68
ITEM002008,ORD00497,PROD0284,6,8949.61,23.59
ITEM002009,ORD00476,PROD0365,2,16796.96,8.88
ITEM002010,ORD00786,PROD0414,6,28179.76,3.32
ITEM002011,ORD01000,PROD0400,6,39397.96,43.62
ITEM002012,ORD01047,PROD0063,7,20882.81,5.26
ITEM002013,ORD00969,PROD0379,7,42464.9,34.9
ITEM002014,ORD00327,PROD0296,5,46197.82,19.69
ITEM002015,ORD00651,PROD0239,7,6451.36,31.69
ITEM002016,ORD01181,PROD0565,4,7789.39,10.13
ITEM002017,ORD00796,PROD0506,3,14960.73,16.94
ITEM002018,ORD00168,PROD0161,7,47550.02,37.25
ITEM002019,ORD01121,PROD0230,4,47015.29,14.33
ITEM002020,ORD01124,PROD0337,7,12392.92,28.89
ITEM002021,ORD00846,PROD0104,3,14872.15,23.52
ITEM002022,ORD00485,PROD0560,2,20822.5,17.72
ITEM002023,ORD00460,PROD0513,7,44857.17,25.76
ITEM002024,ORD00403,PROD0473,4,1253.76,40.32
ITEM002025,ORD00971,PROD0134,8,34587.55,38.75
ITEM002026,ORD00009,PROD0098,7,40744.46,47.95
ITEM002027,ORD00040,PROD0570,7,36622.58,28.69
ITEM002028,ORD00242,PROD0135,5,19971.77,9.82
ITEM002029,ORD00610,PROD0453,6,32157.97,41.92
ITEM002030,ORD01185,PROD0169,5,17289.19,20.27
ITEM002031,ORD00392,PROD0112,5,666.27,19.77
ITEM002032,ORD01173,PROD0269,2,49674.45,5.49
ITEM002033,ORD00848,PROD0393,8,4512.72,20.5
ITEM002034,ORD00053,PROD0422,4,11000.7,11.03
ITEM002035,ORD00228,PROD0034,7,5461.07,17.5
ITEM002036,ORD01170,PROD0029,4,28427.56,13.61
ITEM002037,ORD01199,PROD0035,2,9814.9,11.58
ITEM002038,ORD00557,PROD0221,7,41678.21,32.84
ITEM002039,ORD00421,PROD0281,2,14144.2,41.28
ITEM002040,ORD01118,PROD0272,1,47755.17,43.25
ITEM002041,ORD01011,PROD0222,5,45444.61,4.56
ITEM002042,ORD00821,PROD0011,2,38605.79,2.38
ITEM002043,ORD00639,PROD0166,1,7611.05,28.09
ITEM002044,ORD00855,PROD0428,7,45807.33,49.96
ITEM002045,ORD00149,PROD0041,3,6187.5,42.28
ITEM002046,ORD00411,PROD0265,6,15187.93,13.06
ITEM002047,ORD00320,PROD0062,4,3826.89,3.07
ITEM002048,ORD00980,PROD0580,2,24334.61,46.96
ITEM002049,ORD00205,PROD0211,7,3032.16,16.2
ITEM002050,ORD00985,PROD0102,2,39556.71,5.8
ITEM002051,ORD00277,PROD0101,5,46318.52,40.85
ITEM002052,ORD00278,PROD0311,1,8162.44,46.64
ITEM002053,ORD01138,PROD0091,2,6712.75,26.68
ITEM002054,ORD00613,PROD0325,8,46700.94,3.75
ITEM002055,ORD00437,PROD0447,6,24593.89,14.73
ITEM002056,ORD00878,PROD0193,4,27749.98,48.2
ITEM002057,ORD00077,PROD0512,2,32915.3,18.95
ITEM002058,ORD01183,PROD0294,3,6036.62,14.2
ITEM002059,ORD00099,PROD0078,2,46012.05,10.89
ITEM002060,ORD00106,PROD0421,7,48294.01,9.28
ITEM002061,ORD00137,PROD0417,6,16923.04,49.92
ITEM002062,ORD00360,PROD0509,2,200.63,31.65
ITEM002063,ORD00580,PROD0499,2,46718.44,23.33
ITEM002064,ORD01112,PROD0283,6,21353.35,30.23
ITEM002065,ORD01038,PROD0584,4,49059.97,1.53
ITEM002066,ORD00218,PROD0349,6,46960.1,45.85
ITEM002067,ORD00427,PROD0375,5,44336.98,42.59
ITEM002068,ORD00378,PROD0460,2,22838.67,19.49
ITEM002069,ORD00273,PROD0371,1,13023.63,43.7
ITEM002070,ORD00976,PROD0024,2,14773.61,49.95
ITEM002071,ORD00563,PROD0114,1,49342.75,18.9
ITEM002072,ORD00863,PROD0185,8,38923.66,5.13
ITEM002073,ORD00011,PROD0004,7,20517.99,29.98
ITEM002074,ORD00557,PROD0103,3,484.61,20.38
ITEM002075,ORD00394,PROD0514,2,17623.6,39.64
ITEM002076,ORD00331,PROD0144,3,9130.97,27.8
ITEM002077,ORD00582,PROD0014,8,16404.43,7.78
ITEM002078,ORD00395,PROD0367,5,1694.29,13.65
ITEM002079,ORD00080,PROD0568,2,11485.83,44.5
ITEM002080,ORD00209,PROD0119,6,33383.99,41.3
ITEM002081,ORD00644,PROD0199,8,46389.51,8.24
ITEM002082,ORD01087,PROD0135,1,39598.13,21.83
ITEM002083,ORD00241,PROD0369,1,29979.87,23.22
ITEM002084,ORD00493,PROD0030,1,42589.22,1.19
ITEM002085,ORD00615,PROD0105,6,12204.98,3.86
ITEM002086,ORD00682,PROD0130,2,46498.76,13.13
ITEM002087,ORD00962,PROD0570,8,14463.07,44.19
ITEM002088,ORD00264,PROD0564,2,32113.81,33.71
ITEM002089,ORD00458,PROD0024,6,24936.32,45.64
ITEM002090,ORD00052,PROD0233,2,33414.96,4.87
ITEM002091,ORD00911,PROD0257,4,41118.76,20.12
ITEM002092,ORD01180,PROD0015,6,27672.22,47.89
ITEM002093,ORD01010,PROD0382,5,34923.85,1.04
ITEM002094,ORD00570,PROD0192,1,41722.37,30.14
ITEM002095,ORD00881,PROD0581,5,18028.38,7.66
ITEM002096,ORD01113,PROD0440,-1,36421.6,19.43
ITEM002097,ORD00861,PROD0471,8,37831.69,18.56
ITEM002098,ORD00089,PROD0085,3,22263.55,4.66
ITEM002099,ORD00457,PROD0429,2,15012.16,44.95
ITEM002100,ORD00120,PROD0144,1,25650.21,9.72
ITEM002101,ORD00817,PROD0165,7,14858.47,15.06
ITEM002102,ORD01022,PROD0185,1,26622.04,33.77
ITEM002103,ORD00493,PROD0145,3,10708.33,25.61
ITEM002104,ORD00066,PROD0281,3,15459.93,36.01
ITEM002105,ORD00701,PROD0253,7,30057.59,16.38
ITEM002106,ORD00693,PROD0323,1,19270.22,41.7
ITEM002107,ORD01154,PROD0388,-3,8310.66,22.61
ITEM002108,ORD00490,PROD0219,3,31067.07,16.9
ITEM002109,ORD00597,PROD0368,4,42431.34,16.11
ITEM002110,ORD01102,PROD0143,4,2399.9,1.01
ITEM002111,ORD00287,PROD0446,2,22186.83,4.96
ITEM002112,ORD00606,PROD0161,3,1419.5,4.35
ITEM002113,ORD00951,PROD0555,3,45268.11,17.96
ITEM002114,ORD00494,PROD0181,7,30245.77,23.74
ITEM002115,ORD00011,PROD0406,3,40988.39,37.58
ITEM002116,ORD00442,PROD0125,3,25055.57,15.1
ITEM002117,ORD00734,PROD0008,1,20957.54,33.57
ITEM002118,ORD00100,PROD0109,4,10661.16,30.95
ITEM002119,ORD01003,PROD0499,1,202.88,32.31
ITEM002120,ORD00377,PROD0596,7,5062.56,7.31
ITEM002121,ORD00698,PROD0386,5,35030.69,3.2
ITEM002122,ORD00755,PROD0363,5,222.62,22.47
ITEM002123,ORD00293,PROD0233,-3,36375.12,48.87
ITEM002124,ORD00280,PROD0240,7,32579.39,23.44
ITEM002125,ORD01095,PROD0078,7,14552.3,36.7
ITEM002126,ORD00502,PROD0455,-1,30785.44,47.25
ITEM002127,ORD00723,PROD0201,2,46007.84,33.5
ITEM002128,ORD01022,PROD0439,7,17065.07,17.23
ITEM002129,ORD00965,PROD0429,1,39209.3,8.01
ITEM002130,ORD00178,PROD0329,1,20398.29,3.71
ITEM002131,ORD00123,PROD0160,2,33791.1,19.54
ITEM002132,ORD01121,PROD0453,-4,31667.29,10.22
ITEM002133,ORD00504,PROD0139,8,6242.9,17.79
ITEM002134,ORD00319,PROD0074,7,40954.9,25.84
ITEM002135,ORD00583,PROD0525,4,45589.58,4.19
ITEM002136,ORD00586,PROD0156,4,1176.52,1.45
ITEM002137,ORD00502,PROD0465,4,28532.9,26.89
ITEM002138,ORD00305,PROD0250,2,10438.24,12.98
ITEM002139,ORD00706,PROD0515,7,30669.03,6.34
ITEM002140,ORD00981,PROD0549,2,24595.35,27.69
ITEM002141,ORD01018,PROD0423,2,44130.99,17.04
ITEM002142,ORD00431,PROD0537,2,5008.26,13.74
ITEM002143,ORD00063,PROD0398,3,35046.43,19.65
ITEM002144,ORD00377,PROD0442,4,43588.08,18.44
ITEM002145,ORD00296,PROD0500,5,15864.54,17.27
ITEM002146,ORD00510,PROD0501,6,33664.8,15.7
ITEM002147,ORD00791,PROD0481,5,26493.85,25.57
ITEM002148,ORD00873,PROD0164,5,35437.07,41.52
ITEM002149,ORD00045,PROD0315,3,15813.58,47.93
ITEM002150,ORD01185,PROD0133,7,16416.85,26.69
ITEM002151,ORD00684,PROD0113,1,43331.76,38.3
ITEM002152,ORD00917,PROD0428,3,29904.12,11.57
ITEM002153,ORD00655,PROD0023,4,12944.29,43.87
ITEM002154,ORD00284,PROD0075,2,15127.97,43.43
ITEM002155,ORD00761,PROD0005,4,14706.1,24.67
ITEM002156,ORD01127,PROD0007,6,48626.04,36.15
ITEM002157,ORD00950,PROD0141,5,34935.91,2.6
ITEM002158,ORD00050,PROD0209,3,4771.0,22.64
ITEM002159,ORD00295,PROD0249,3,34701.43,46.32
ITEM002160,ORD00553,PROD0325,7,24463.06,38.3
ITEM002161,ORD00912,PROD0013,7,31543.99,33.55
ITEM002162,ORD01066,PROD0437,2,3461.44,6.92
ITEM002163,ORD00311,PROD0028,1,44577.93,36.0
ITEM002164,ORD01061,PROD0300,5,6412.36,40.86
ITEM002165,ORD01113,PROD0209,4,21200.69,22.57
ITEM002166,ORD01181,PROD0391,-5,8402.64,48.87
ITEM002167,ORD01107,PROD0416,2,34895.86,19.06
ITEM002168,ORD00688,PROD0260,5,44543.56,43.84
ITEM002169,ORD00273,PROD0025,6,45869.62,14.0
ITEM002170,ORD00107,PROD0117,3,13151.39,18.48
ITEM002171,ORD00192,PROD0578,6,2590.93,32.65
ITEM002172,ORD00002,PROD0080,6,14659.5,5.49
ITEM002173,ORD00707,PROD0544,1,27090.58,2.44
ITEM002174,ORD01073,PROD0522,1,14363.48,31.9
ITEM002175,ORD00126,PROD0289,4,3287.33,20.28
ITEM002176,ORD01043,PROD0349,4,41698.53,9.55
ITEM002177,ORD00212,PROD0282,4,23917.86,22.9
ITEM002178,ORD00722,PROD0518,1,31260.82,0.6
ITEM002179,ORD00826,PROD0529,7,14163.43,5.5
ITEM002180,ORD00924,PROD0563,2,48107.12,30.41
ITEM002181,ORD00317,PROD0474,2,20299.44,30.32
ITEM002182,ORD01145,PROD0210,2,21852.98,5.34
ITEM002183,ORD01057,PROD0399,7,5729.86,28.44
ITEM002184,ORD00963,PROD0395,4,33233.38,7.99
ITEM002185,ORD00135,PROD0488,6,43255.39,16.64
ITEM002186,ORD01099,PROD0213,5,17891.2,26.96
ITEM002187,ORD00713,PROD0433,3,27317.07,12.35
ITEM002188,ORD00491,PROD0254,3,14186.2,19.39
ITEM002189,ORD00291,PROD0097,8,16824.04,2.17
ITEM002190,ORD00677,PROD0553,7,21445.07,24.24
ITEM002191,ORD00427,PROD0005,4,422.36,39.43
ITEM002192,ORD00699,PROD0210,8,9020.6,37.7
ITEM002193,ORD00881,PROD0574,4,12826.81,3.48
ITEM002194,ORD00760,PROD0063,3,43751.91,18.53
ITEM002195,ORD00615,PROD0437,4,320.47,27.22
ITEM002196,ORD00391,PROD0008,8,6340.58,36.1
ITEM002197,ORD00017,PROD0468,4,27822.94,35.75
ITEM002198,ORD00342,PROD0496,8,22848.44,37.34
ITEM002199,ORD00238,PROD0124,5,7096.41,6.41
ITEM002200,ORD00985,PROD0517,4,154.73,30.13
ITEM002201,ORD00018,PROD0454,3,3751.85,41.36
ITEM002202,ORD00571,PROD0145,5,24494.1,44.42
ITEM002203,ORD00107,PROD0358,8,42453.44,34.59
ITEM002204,ORD00916,PROD0481,7,46740.31,33.89
ITEM002205,ORD01194,PROD0487,6,35517.86,21.73
ITEM002206,ORD00817,PROD0413,7,14870.18,30.36
ITEM002207,ORD00774,PROD0537,4,14449.85,13.3
ITEM002208,ORD00036,PROD0376,5,47254.32,49.32
ITEM002209,ORD00778,PROD0374,8,31244.74,47.86
ITEM002210,ORD00374,PROD0131,2,38035.93,12.19
ITEM002211,ORD00028,PROD0470,-3,23964.21,12.16
ITEM002212,ORD00103,PROD0117,2,4222.54,47.23
ITEM002213,ORD00077,PROD0099,7,35471.08,45.48
ITEM002214,ORD00859,PROD0010,1,6814.06,17.43
ITEM002215,ORD01172,PROD0214,8,45495.78,29.89
ITEM002216,ORD01140,PROD0209,5,25429.24,35.69
ITEM002217,ORD00734,PROD0504,3,5479.07,28.52
ITEM002218,ORD00967,PROD0584,5,19281.75,48.51
ITEM002219,ORD01035,PROD0424,7,42667.88,33.94
ITEM002220,ORD00492,PROD0160,-2,4671.8,49.75
ITEM002221,ORD01014,PROD0143,7,21221.8,7.31
ITEM002222,ORD01062,PROD0146,6,13267.09,44.45
ITEM002223,ORD00341,PROD0511,5,230.42,40.54
ITEM002224,ORD00290,PROD0022,1,4409.4,33.33
ITEM002225,ORD00773,PROD0018,1,28017.97,16.9
ITEM002226,ORD00427,PROD0147,2,20092.16,32.59
ITEM002227,ORD00117,PROD0203,6,44940.16,42.25
ITEM002228,ORD00445,PROD0391,4,40609.99,4.47
ITEM002229,ORD00120,PROD0059,1,26363.54,29.76
ITEM002230,ORD00481,PROD0068,2,36383.21,40.48
ITEM002231,ORD00635,PROD0545,3,26383.69,49.12
ITEM002232,ORD00473,PROD0344,5,3317.0,27.19
ITEM002233,ORD00369,PROD0052,4,2563.51,13.13
ITEM002234,ORD00452,PROD0455,2,12197.83,20.87
ITEM002235,ORD00349,PROD0547,1,25641.06,40.54
ITEM002236,ORD00288,PROD0141,7,26043.65,17.44
ITEM002237,ORD01172,PROD0311,5,38478.27,42.34
ITEM002238,ORD00712,PROD0226,2,1913.16,17.44
ITEM002239,ORD01124,PROD0218,4,517.51,30.64
ITEM002240,ORD01019,PROD0208,5,48938.73,4.73
ITEM002241,ORD01198,PROD0128,3,33396.57,30.32
ITEM002242,ORD00972,PROD0418,6,32417.18,37.87
ITEM002243,ORD00213,PROD0416,7,23998.92,43.34
ITEM002244,ORD01043,PROD0508,3,32944.28,27.13
ITEM002245,ORD00444,PROD0419,7,27282.87,45.3
ITEM002246,ORD00733,PROD0026,7,43966.98,39.12
ITEM002247,ORD00331,PROD0471,3,29647.01,9.2
ITEM002248,ORD00886,PROD0446,1,28536.81,34.39
ITEM002249,ORD00917,PROD0407,7,49476.57,16.24
ITEM002250,INVALID_ORDER_2250,PROD0564,1,23243.6,29.04
ITEM002251,ORD00496,PROD0326,2,6865.4,17.07
ITEM002252,ORD00977,PROD0492,7,16203.53,30.16
ITEM002253,ORD01016,PROD0390,4,45615.53,18.47
ITEM002254,ORD01090,PROD0026,2,45930.96,47.06
ITEM002255,ORD00596,PROD0128,2,44607.89,39.04
ITEM002256,ORD00676,PROD0495,4,28625.69,47.67
ITEM002257,ORD00285,PROD0361,6,40091.48,26.72
ITEM002258,ORD00904,PROD0083,5,26326.55,1.97
ITEM002259,ORD00740,PROD0045,-5,9263.42,13.49
ITEM002260,ORD00371,PROD0536,8,17544.08,23.15
ITEM002261,ORD00102,PROD0239,3,29523.56,0.9
ITEM002262,ORD00209,PROD0154,1,3284.01,25.36
ITEM002263,ORD00074,PROD0506,1,20134.86,32.16
ITEM002264,ORD00706,PROD0153,3,11430.39,9.45
ITEM002265,ORD00432,PROD0122,1,19283.64,44.32
ITEM002266,ORD00028,PROD0511,1,47026.97,40.62
ITEM002267,ORD00354,PROD0395,7,7030.75,35.09
ITEM002268,ORD01176,PROD0463,8,47265.02,36.74
ITEM002269,ORD00591,PROD0026,6,24791.43,39.09
ITEM002270,ORD00189,PROD0284,6,45074.44,33.91
ITEM002271,ORD01016,PROD0262,7,27183.23,24.65
ITEM002272,ORD00427,PROD0371,5,46993.24,10.94
ITEM002273,ORD00677,PROD0068,7,44826.54,48.76
ITEM002274,ORD00858,PROD0363,4,33346.23,43.63
ITEM002275,ORD01038,PROD0204,4,33101.39,46.34
ITEM002276,ORD01121,PROD0440,7,41623.04,10.79
ITEM002277,ORD00803,PROD0307,4,7797.45,43.03
ITEM002278,ORD00944,PROD0485,8,328.31,25.39
ITEM002279,ORD00596,PROD0250,7,38595.53,30.5
ITEM002280,ORD00448,PROD0258,7,49841.16,34.53
ITEM002281,ORD01097,PROD0033,5,16024.45,2.98
ITEM002282,ORD00066,PROD0180,7,23227.71,36.64
ITEM002283,ORD00017,PROD0053,5,8693.55,49.29
ITEM002284,ORD00402,PROD0581,8,22397.15,45.73
ITEM002285,ORD01004,PROD0146,6,13555.09,39.42
ITEM002286,ORD00708,PROD0005,1,3265.44,6.89
ITEM002287,ORD01146,PROD0360,1,33861.54,34.46
ITEM002288,ORD00010,PROD0308,1,32930.89,47.97
ITEM002289,ORD00193,PROD0320,4,44247.45,6.96
ITEM002290,ORD00951,PROD0272,4,41235.77,37.53
ITEM002291,ORD00678,PROD0193,2,5672.6,11.95
ITEM002292,ORD00723,PROD0590,-2,20115.14,9.23
ITEM002293,ORD00944,PROD0271,7,42040.59,19.02
ITEM002294,ORD00376,PROD0353,1,26226.27,24.8
ITEM002295,ORD01083,PROD0198,6,17493.22,17.11
ITEM002296,ORD00165,PROD0266,7,48842.28,39.91
ITEM002297,ORD00166,PROD0599,2,4011.78,33.28
ITEM002298,ORD00624,PROD0353,6,37814.36,11.0
ITEM002299,ORD00930,PROD0033,7,6872.05,9.32
ITEM002300,ORD00221,PROD0426,4,22168.87,19.26
ITEM002301,ORD00288,PROD0089,8,18790.13,21.16
ITEM002302,ORD00342,PROD0436,2,8772.61,21.22
ITEM002303,ORD01053,PROD0264,8,19673.52,0.71
ITEM002304,ORD00122,PROD0435,2,30215.02,21.57
ITEM002305,ORD00042,PROD0241,6,47496.04,21.79
ITEM002306,ORD01012,PROD0061,1,35642.62,36.06
ITEM002307,ORD01106,PROD0147,3,45727.54,35.19
ITEM002308,ORD00858,PROD0452,2,47387.38,47.61
ITEM002309,ORD00441,PROD0288,1,15497.97,17.21
ITEM002310,ORD00186,PROD0299,1,7347.96,30.39
ITEM002311,ORD00497,PROD0411,1,42965.15,7.24
ITEM002312,ORD00360,PROD0244,5,6712.48,18.09
ITEM002313,ORD00760,PROD0453,3,30358.29,3.2
ITEM002314,ORD00679,PROD0300,5,31472.67,9.7
ITEM002315,ORD00175,PROD0534,4,32380.15,12.44
ITEM002316,ORD00763,PROD0231,2,44341.27,34.28
ITEM002317,ORD00322,PROD0600,2,33942.36,5.36
ITEM002318,ORD00033,PROD0418,2,47441.31,46.81
ITEM002319,ORD00260,PROD0400,6,40464.0,45.49
ITEM002320,ORD00438,PROD0166,7,7148.6,30.72
ITEM002321,ORD00110,PROD0516,3,7920.87,29.69
ITEM002322,ORD00505,PROD0407,2,39363.63,22.13
ITEM002323,ORD00944,PROD0446,2,38666.52,17.95
ITEM002324,ORD01157,PROD0527,8,148.84,32.17
